local,resolution,features,stage,seed,model,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson,Spearman
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,75,rf,2.019607843137255,1.4211290733558493,0.4058823529411764,0.5840442609213621,68.38120956748408,29.227304903269157,4.51392100002455,0.7661032990287435,0.5747460725923568
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,75,xgb_poisson,3.257843137254902,1.8049496218052463,0.4696078431372549,0.3290189704085856,78.4745379711066,29.79986376963999,7.569034766161788,0.647256747094844,0.4858003473454031
RN,WEEKLY,CASEONLY,METHOD_CORRECTED_V2,75,xgb_zip,2.480392156862745,1.5749260798090636,0.4431372549019607,0.4891417379276923,84.49391244195166,26.969309826445027,7.722542107374658,0.7025313973375062,0.51772841674446
RN,WEEKLY,FULL,BASELINE_METHOD_CORRECTED_V2,987,rf,2.094117647058824,1.4471066467468192,0.4431372549019607,0.5686983210330241,70.63673771762006,32.7880305409728,4.070870834144015,0.760551012682428,0.5508411175433781
RN,WEEKLY,FULL,BASELINE_METHOD_CORRECTED_V2,987,xgb_poisson,3.7637254901960784,1.9400323425644423,0.4872549019607843,0.2248281153772374,86.71549732039928,28.85778166874647,12.095973875793844,0.5666893286987417,0.4136480074324645
RN,WEEKLY,FULL,BASELINE_METHOD_CORRECTED_V2,987,xgb_zip,2.697058823529412,1.6422724571548448,0.4833333333333333,0.4445173600944987,97.87329101544788,28.439023174587074,6.489691044707268,0.6690769907475629,0.5533799451601732
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,107,rf,2.226470588235294,1.492136249889833,0.4362745098039216,0.5414390857050551,69.33690993102758,31.12833006626556,4.60956553878747,0.755608137636005,0.5581108444232896
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,107,xgb_poisson,3.5715686274509806,1.8898594200233467,0.4794117647058823,0.2644044866682147,75.00733153919428,29.017814468315688,5.6756930610638845,0.6727514436439397,0.5676453254094136
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,107,xgb_zip,2.9519607843137257,1.718127115295526,0.5754901960784313,0.3920180920554472,83.67558699470464,34.98005989297026,3.898325713952421,0.6890022332034285,0.5519801241451249
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,109,rf,2.194117647058824,1.4812554293769944,0.4333333333333333,0.5481024543407809,66.93924278336041,31.54722631000496,4.025304076733172,0.7577076411910774,0.566487538546616
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,109,xgb_poisson,3.3911764705882352,1.8415147217951409,0.4676470588235294,0.3015578148189279,75.44846759993818,27.860304048005517,5.800960494707083,0.7084788419707819,0.5735555334688491
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,109,xgb_zip,2.485294117647059,1.5764815627361644,0.5107843137254902,0.488132136619249,83.53372542490189,30.62633652210945,3.931166324201292,0.7005080285451943,0.5644793773502024
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,140,rf,2.2901960784313724,1.5133393797927062,0.4411764705882353,0.5283142686952922,69.28578886618104,31.398516611613086,4.619548082983762,0.7470339514832749,0.5511450991882272
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,140,xgb_poisson,3.3372549019607844,1.8268155084629605,0.4627450980392157,0.3126634292118042,73.78169798610975,27.41437959961164,5.583082577060544,0.7158935900052636,0.5877612222912862
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,140,xgb_zip,2.5098039215686274,1.5842360687626789,0.4803921568627451,0.4830841300770325,86.12062802847117,28.53639470538083,5.526020115520238,0.7112943951287256,0.546782761690251
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,149,rf,2.211764705882353,1.487200291111575,0.4431372549019607,0.544467889630385,69.5554503775092,31.521458506342785,4.605153415786643,0.7521557944566302,0.5533089867309008
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,149,xgb_poisson,3.4519607843137257,1.857945312519646,0.4696078431372549,0.2890387585942311,73.75248145101087,27.293680550027105,5.583545339203344,0.7173752140391682,0.5942622062997773
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,149,xgb_zip,2.526470588235294,1.589487523774658,0.4696078431372549,0.4796514856283254,85.74077180988945,27.50211627998846,4.970509139047772,0.6929560237562946,0.5870180006947116
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,220,rf,2.2558823529411764,1.501959504427858,0.4401960784313725,0.5353814778543953,68.87824390569489,32.34655043890163,4.489649826135189,0.7541177418177328,0.5510438864712294
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,220,xgb_poisson,3.461764705882353,1.8605818191851584,0.4735294117647058,0.2870195559773445,75.28281843428903,28.0915515586602,5.747004332010625,0.7099169519237841,0.5746021297769779
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,220,xgb_zip,2.357843137254902,1.5355269900769906,0.4715686274509804,0.5143817706387748,82.30353986971633,29.998398290773093,4.806814284857645,0.7175607460083822,0.5521109385238605
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,222,rf,2.1823529411764704,1.4772788975601292,0.4392156862745098,0.5505254974810447,67.40068847274729,32.094355588657706,4.111833907134836,0.758454785395592,0.5533243253255645
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,222,xgb_poisson,3.395098039215686,1.8425791812607908,0.4696078431372549,0.3007501337721733,76.29710414857473,28.028975708520647,5.734515988106534,0.6954307809136212,0.5753873610380721
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,222,xgb_zip,2.407843137254902,1.5517226354135916,0.4588235294117647,0.504083837292653,86.85712582624348,26.684997973420565,4.95659412868182,0.7123905638020009,0.5901933625250301
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,241,rf,2.208823529411765,1.4862111321786569,0.4343137254901961,0.545073650415451,68.81228459267675,31.23239827741384,4.564085441470025,0.7562863969432488,0.556178043258532
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,241,xgb_poisson,3.5480392156862743,1.8836239581419307,0.4754901960784313,0.2692505729487425,75.74835159393982,28.17681872588549,5.382406201345743,0.6854702487476609,0.5818273352678855
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,241,xgb_zip,2.48921568627451,1.5777248449189452,0.5088235294117647,0.4873244555724944,85.29140126395028,31.396578641495797,4.134877982683065,0.711898248458483,0.5627392094211158
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,248,rf,2.2019607843137257,1.4839005304648036,0.4352941176470588,0.5464870922472715,66.40130575669791,31.229453845170564,4.034224883120133,0.7579029083255411,0.5681129069878124
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,248,xgb_poisson,3.4911764705882358,1.868469017829366,0.4735294117647058,0.2809619481266847,75.76465264945658,27.58289636447435,5.721034173587413,0.6729874738152624,0.5841258759974527
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,248,xgb_zip,2.488235294117647,1.5774141162414033,0.5117647058823529,0.487526375834183,78.61572450788137,32.06396637997918,4.020672051146832,0.7108997975164382,0.5613788332826678
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,254,rf,2.1901960784313728,1.4799311059746574,0.4411764705882353,0.5489101353875354,68.94791069496952,32.22848482531085,4.079506722494194,0.7576790105077915,0.5561424857472247
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,254,xgb_poisson,3.488235294117647,1.8676817968052395,0.4705882352941176,0.2815677089117507,75.1765814613854,27.586511404042565,5.8558301469608045,0.6856791545275206,0.5779368430973187
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,254,xgb_zip,2.384313725490196,1.5441223155858463,0.488235294117647,0.508929923573181,83.5851922405844,29.151866368809465,4.273950169941688,0.7180259727910547,0.5907734439249037
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,75,rf,2.217647058823529,1.489176637885355,0.4313725490196078,0.543256368060253,65.3186559627736,31.11505920676025,3.9882300337034255,0.7594810037123403,0.5707687414355223
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,75,xgb_poisson,3.4872549019607844,1.867419316051107,0.4715686274509804,0.2817696291734394,74.56465264945656,27.680468726726176,5.674402546008638,0.6872176420240206,0.5817010740313138
RN,WEEKLY,FULL,METHOD_CORRECTED_V2,75,xgb_zip,2.2931372549019606,1.5143108184589982,0.4578431372549019,0.5277085079102262,87.83813512195866,26.35138506289894,4.291464104430191,0.7269486347447018,0.6090705883545389
